score_win,score_lose,num,label
1,2,17417,0
1,2,17011,0
2,1,17011,1
0,1,22318,0
1,0,22318,1
1,4,20961,0
4,1,20961,1
3,3,11348,1
3,3,11348,0
1,0,17173,1
0,1,17173,0
4,2,9603,1
2,4,9603,0
0,1,17052,0
1,0,17052,1
1,2,19284,0
2,1,19284,1
0,2,13708,0
2,0,13708,1
3,0,11375,1
0,3,11375,0
1,0,53148,1
0,1,53148,0
1,0,12188,1
0,1,12188,0
0,1,15340,0
1,0,15340,1
2,1,42604,1
1,2,42604,0
2,0,15566,1
0,2,15566,0
0,0,13960,1
0,0,13960,0
1,2,18398,0
2,1,18398,1
1,1,20792,1
1,1,20792,0
2,0,16916,1
0,2,16916,0
1,1,25009,1
1,1,25009,0
2,2,14029,1
2,2,14029,0
2,0,22514,1
0,2,22514,0
0,1,21141,0
1,0,21141,1
1,1,9157,1
1,1,9157,0
2,3,14368,0
3,2,14368,1
0,1,16952,0
1,0,16952,1
1,0,19784,1
0,1,19784,0
0,1,10350,0
1,0,10350,1
3,0,8285,1
0,3,8285,0
4,4,19195,1
4,4,19195,0
1,1,10648,1
1,1,10648,0
0,1,42070,0
1,0,42070,1
1,2,14397,0
2,1,14397,1
0,1,17372,0
1,0,17372,1
0,0,6701,1
0,0,6701,0
0,3,16764,0
3,0,16764,1
2,0,11743,1
0,2,11743,0
2,0,9159,1
0,2,9159,0
2,2,13523,1
2,2,13523,0
1,2,12978,0
2,1,12978,1
4,1,42995,1
1,4,42995,0
1,1,18842,1
1,1,18842,0
0,1,14825,0
1,0,14825,1
0,1,7894,0
1,0,7894,1
4,0,13248,1
0,4,13248,0
0,1,13165,0
1,0,13165,1
0,1,23460,0
1,0,23460,1
0,3,18906,0
3,0,18906,1
4,2,10460,1
2,4,10460,0
3,2,14881,1
2,3,14881,0
2,1,41269,1
1,2,41269,0
0,2,23197,0
2,0,23197,1
0,0,13662,1
0,0,13662,0
0,1,14906,0
1,0,14906,1
3,1,17155,1
1,3,17155,0
1,6,19249,0
6,1,19249,1
5,2,13055,1
2,5,13055,0
1,1,35044,1
1,1,35044,0
2,1,23439,1
1,2,23439,0
0,0,11276,1
0,0,11276,0
3,3,12620,1
3,3,12620,0
2,0,13110,1
0,2,13110,0
1,1,19030,1
1,1,19030,0
0,0,18437,1
0,0,18437,0
2,3,11352,0
3,2,11352,1
2,1,20857,1
1,2,20857,0
5,0,12753,1
0,5,12753,0
1,2,17617,0
2,1,17617,1
1,0,44424,1
0,1,44424,0
1,1,13007,1
1,1,13007,0
2,2,13241,1
2,2,13241,0
0,3,28928,0
3,0,28928,1
2,0,21490,1
0,2,21490,0
1,1,14616,1
1,1,14616,0
1,2,16871,0
2,1,16871,1
5,1,12286,1
1,5,12286,0
1,3,11175,0
3,1,11175,1
0,2,13288,0
2,0,13288,1
1,0,15848,1
0,1,15848,0
1,1,18143,1
1,1,18143,0
1,0,9997,1
0,1,9997,0
2,3,13867,0
3,2,13867,1
1,1,11019,1
1,1,11019,0
2,3,15456,0
3,2,15456,1
5,2,43606,1
2,5,43606,0
2,0,12644,1
0,2,12644,0
1,3,14320,0
3,1,14320,1
3,2,41363,1
2,3,41363,0
1,1,22332,1
1,1,22332,0
2,2,12376,1
2,2,12376,0
2,1,10752,1
1,2,10752,0
3,4,13373,0
4,3,13373,1
2,0,23793,1
0,2,23793,0
2,3,24316,0
3,2,24316,1
1,1,20575,1
1,1,20575,0
2,3,11371,0
3,2,11371,1
0,5,14037,0
5,0,14037,1
1,2,18605,0
2,1,18605,1
2,1,14364,1
1,2,14364,0
1,1,7524,1
1,1,7524,0
0,0,7015,1
0,0,7015,0
3,1,12727,1
1,3,12727,0
0,1,8038,0
1,0,8038,1
3,2,13422,1
2,3,13422,0
0,0,6923,1
0,0,6923,0
1,1,7696,1
1,1,7696,0
6,0,7966,1
0,6,7966,0
0,0,10849,1
0,0,10849,0
2,0,17625,1
0,2,17625,0
2,2,14497,1
2,2,14497,0
1,0,17259,1
0,1,17259,0
0,0,22175,1
0,0,22175,0
2,2,16787,1
2,2,16787,0
1,2,12488,0
2,1,12488,1
0,2,12144,0
2,0,12144,1
1,0,14055,1
0,1,14055,0
1,2,41492,0
2,1,41492,1
1,1,11156,1
1,1,11156,0
0,1,14176,0
1,0,14176,1
2,1,17804,1
1,2,17804,0
3,2,20040,1
2,3,20040,0
2,1,17624,1
1,2,17624,0
1,1,11960,1
1,1,11960,0
1,2,20679,0
2,1,20679,1
0,1,13070,0
1,0,13070,1
2,0,15174,1
0,2,15174,0
1,3,11206,0
3,1,11206,1
2,2,19650,1
2,2,19650,0
3,1,16635,1
1,3,16635,0
1,3,15610,0
3,1,15610,1
0,3,15794,0
3,0,15794,1
3,0,10411,1
0,3,10411,0
1,1,22363,1
1,1,22363,0
0,3,6100,0
3,0,6100,1
0,4,9538,0
4,0,9538,1
1,2,14848,0
2,1,14848,1
1,2,27447,0
2,1,27447,1
0,0,19154,1
0,0,19154,0
0,1,12164,0
1,0,12164,1
1,2,15946,0
2,1,15946,1
0,3,17093,0
3,0,17093,1
3,1,15757,1
1,3,15757,0
2,0,12383,1
0,2,12383,0
0,1,16689,0
1,0,16689,1
2,0,19207,1
0,2,19207,0
0,1,17442,0
1,0,17442,1
2,0,15451,1
0,2,15451,0
2,1,37978,1
1,2,37978,0
1,0,36185,1
0,1,36185,0
1,3,10096,0
3,1,10096,1
1,1,14724,1
1,1,14724,0
3,2,16554,1
2,3,16554,0
0,3,14471,0
3,0,14471,1
2,0,7385,1
0,2,7385,0
1,0,9113,1
0,1,9113,0
3,0,16700,1
0,3,16700,0
3,1,33932,1
1,3,33932,0
1,0,15333,1
0,1,15333,0
0,2,19615,0
2,0,19615,1
0,0,19011,1
0,0,19011,0
1,2,18321,0
2,1,18321,1
2,1,14136,1
1,2,14136,0
1,1,14954,1
1,1,14954,0
4,0,33467,1
0,4,33467,0
1,3,22632,0
3,1,22632,1
7,1,14637,1
1,7,14637,0
5,2,13916,1
2,5,13916,0
0,1,14573,0
1,0,14573,1
2,2,8002,1
2,2,8002,0
1,0,14985,1
0,1,14985,0
1,0,23957,1
0,1,23957,0
0,1,21008,0
1,0,21008,1
1,3,11069,0
3,1,11069,1
1,2,22380,0
2,1,22380,1
0,0,10501,1
0,0,10501,0
1,1,25336,1
1,1,25336,0
3,0,22328,1
0,3,22328,0
1,3,8137,0
3,1,8137,1
1,1,12230,1
1,1,12230,0
0,1,12131,0
1,0,12131,1
1,1,12635,1
1,1,12635,0
1,4,19232,0
4,1,19232,1
1,2,14471,0
2,1,14471,1
6,1,20238,1
1,6,20238,0
0,0,18625,1
0,0,18625,0
1,0,30999,1
0,1,30999,0
1,1,18052,1
1,1,18052,0
0,0,10520,1
0,0,10520,0
2,2,15412,1
2,2,15412,0
1,1,13737,1
1,1,13737,0
1,1,14046,1
1,1,14046,0
0,1,9672,0
1,0,9672,1
1,2,29030,0
2,1,29030,1
1,5,13053,0
5,1,13053,1
3,1,16438,1
1,3,16438,0
1,0,36671,1
0,1,36671,0
1,2,22573,0
2,1,22573,1
2,0,11570,1
0,2,11570,0
1,3,15685,0
3,1,15685,1
0,2,16871,0
2,0,16871,1
1,0,17371,1
0,1,17371,0
0,1,10254,0
1,0,10254,1
1,1,35015,1
1,1,35015,0
0,0,11102,1
0,0,11102,0
3,1,10103,1
1,3,10103,0
0,1,18810,0
1,0,18810,1
5,3,24300,1
3,5,24300,0
2,1,18638,1
1,2,18638,0
0,1,13399,0
1,0,13399,1
1,2,22577,0
2,1,22577,1
3,2,13633,1
2,3,13633,0
2,1,22598,1
1,2,22598,0
2,1,19751,1
1,2,19751,0
2,0,31324,1
0,2,31324,0
0,0,13707,1
0,0,13707,0
0,1,8191,0
1,0,8191,1
3,4,38952,0
4,3,38952,1
1,2,17462,0
2,1,17462,1
2,1,14227,1
1,2,14227,0
0,1,23701,0
1,0,23701,1
4,2,12045,1
2,4,12045,0
0,2,11062,0
2,0,11062,1
0,3,12238,0
3,0,12238,1
3,1,11508,1
1,3,11508,0
1,3,19263,0
3,1,19263,1
1,2,8281,0
2,1,8281,1
0,2,25272,0
2,0,25272,1
1,1,46597,1
1,1,46597,0
0,2,17435,0
2,0,17435,1
2,0,22755,1
0,2,22755,0
2,1,18092,1
1,2,18092,0
0,1,12497,0
1,0,12497,1
1,0,13860,1
0,1,13860,0
4,2,16970,1
2,4,16970,0
1,0,22511,1
0,1,22511,0
1,0,25151,1
0,1,25151,0
4,0,18219,1
0,4,18219,0
1,1,13127,1
1,1,13127,0
5,2,52133,1
2,5,52133,0
0,0,30753,1
0,0,30753,0
2,2,14036,1
2,2,14036,0
0,0,44226,1
0,0,44226,0
5,0,33210,1
0,5,33210,0
0,1,14333,0
1,0,14333,1
0,1,18120,0
1,0,18120,1
2,1,19762,1
1,2,19762,0
1,2,13416,0
2,1,13416,1
1,2,14058,0
2,1,14058,1
0,2,23862,0
2,0,23862,1
0,1,24898,0
1,0,24898,1
0,1,25776,0
1,0,25776,1
0,1,32463,0
1,0,32463,1
4,4,21871,1
4,4,21871,0
1,0,19696,1
0,1,19696,0
2,0,12696,1
0,2,12696,0
6,3,12487,1
3,6,12487,0
1,1,16968,1
1,1,16968,0
0,1,14103,0
1,0,14103,1
1,2,43826,0
2,1,43826,1
1,1,27061,1
1,1,27061,0
1,2,16918,0
2,1,16918,1
1,0,11488,1
0,1,11488,0
2,1,20535,1
1,2,20535,0
2,2,13460,1
2,2,13460,0
1,0,15826,1
0,1,15826,0
2,0,27946,1
0,2,27946,0
1,2,20771,0
2,1,20771,1
1,1,8697,1
1,1,8697,0
2,2,10280,1
2,2,10280,0
3,2,16513,1
2,3,16513,0
2,1,10436,1
1,2,10436,0
2,2,14627,1
2,2,14627,0
2,1,9232,1
1,2,9232,0
0,4,9567,0
4,0,9567,1
2,0,15996,1
0,2,15996,0
2,1,16026,1
1,2,16026,0
2,2,11002,1
2,2,11002,0
1,5,13452,0
5,1,13452,1
0,2,14419,0
2,0,14419,1
3,0,9587,1
0,3,9587,0
2,1,22766,1
1,2,22766,0
0,1,9479,0
1,0,9479,1
1,1,23955,1
1,1,23955,0
1,1,9144,1
1,1,9144,0
3,2,20249,1
2,3,20249,0
1,1,11271,1
1,1,11271,0
1,2,8052,0
2,1,8052,1
1,2,34231,0
2,1,34231,1
1,2,12417,0
2,1,12417,1
0,0,38382,1
0,0,38382,0
0,0,21254,1
0,0,21254,0
1,3,18011,0
3,1,18011,1
3,1,10027,1
1,3,10027,0
1,0,18402,1
0,1,18402,0
1,2,18210,0
2,1,18210,1
4,1,19764,1
1,4,19764,0
1,0,10470,1
0,1,10470,0
0,1,13731,0
1,0,13731,1
1,0,8602,1
0,1,8602,0
3,1,31012,1
1,3,31012,0
2,4,29208,0
4,2,29208,1
1,1,9659,1
1,1,9659,0
0,3,13039,0
3,0,13039,1
1,5,14385,0
5,1,14385,1
0,1,18508,0
1,0,18508,1
2,1,8957,1
1,2,8957,0
2,2,12678,1
2,2,12678,0
1,2,25106,0
2,1,25106,1
1,1,12123,1
1,1,12123,0
0,1,25450,0
1,0,25450,1
0,2,15914,0
2,0,15914,1
0,1,9332,0
1,0,9332,1
0,1,9080,0
1,0,9080,1
0,1,33941,0
1,0,33941,1
4,1,42547,1
1,4,42547,0
1,0,14379,1
0,1,14379,0
0,1,23625,0
1,0,23625,1
0,2,14032,0
2,0,14032,1
0,0,12594,1
0,0,12594,0
2,0,11382,1
0,2,11382,0
2,2,17607,1
2,2,17607,0
0,1,26518,0
1,0,26518,1
0,1,20219,0
1,0,20219,1
1,1,23812,1
1,1,23812,0
3,1,27669,1
1,3,27669,0
1,2,12418,0
2,1,12418,1
2,1,24805,1
1,2,24805,0
4,1,17038,1
1,4,17038,0
0,2,11338,0
2,0,11338,1
1,3,13977,0
3,1,13977,1
0,1,15000,0
1,0,15000,1
2,2,18021,1
2,2,18021,0
2,0,12504,1
0,2,12504,0
0,0,27439,1
0,0,27439,0
3,0,16733,1
0,3,16733,0
0,1,13880,0
1,0,13880,1
0,1,13029,0
1,0,13029,1
1,1,14155,1
1,1,14155,0
0,0,13046,1
0,0,13046,0
2,1,17299,1
1,2,17299,0
0,0,8956,1
0,0,8956,0
1,0,8048,1
0,1,8048,0
0,1,12892,0
1,0,12892,1
0,0,33763,1
0,0,33763,0
3,1,20215,1
1,3,20215,0
2,2,10184,1
2,2,10184,0
1,0,20177,1
0,1,20177,0
3,1,13616,1
1,3,13616,0
3,2,8011,1
2,3,8011,0
0,1,7729,0
1,0,7729,1
1,3,17220,0
3,1,17220,1
0,1,15895,0
1,0,15895,1
0,1,11581,0
1,0,11581,1
2,3,17499,0
3,2,17499,1
0,0,18363,1
0,0,18363,0
3,0,20554,1
0,3,20554,0
4,2,15049,1
2,4,15049,0
0,4,13264,0
4,0,13264,1
4,0,14289,1
0,4,14289,0
2,2,12446,1
2,2,12446,0
0,0,13380,1
0,0,13380,0
1,0,37805,1
0,1,37805,0
2,1,10147,1
1,2,10147,0
1,0,21373,1
0,1,21373,0
0,0,6499,1
0,0,6499,0
0,0,5870,1
0,0,5870,0
1,0,20381,1
0,1,20381,0
3,3,22257,1
3,3,22257,0
0,0,20969,1
0,0,20969,0
0,2,46413,0
2,0,46413,1
1,0,8133,1
0,1,8133,0
1,1,14509,1
1,1,14509,0
0,2,9534,0
2,0,9534,1
0,1,7980,0
1,0,7980,1
0,2,51674,0
2,0,51674,1
1,1,15358,1
1,1,15358,0
1,0,29397,1
0,1,29397,0
1,1,24793,1
1,1,24793,0
1,1,10517,1
1,1,10517,0
1,2,18875,0
2,1,18875,1
1,1,12510,1
1,1,12510,0
2,1,14450,1
1,2,14450,0
1,0,11341,1
0,1,11341,0
2,2,18226,1
2,2,18226,0
4,2,24656,1
2,4,24656,0
2,1,15166,1
1,2,15166,0
3,2,24368,1
2,3,24368,0
3,1,29462,1
1,3,29462,0
1,1,9643,1
1,1,9643,0
1,0,19055,1
0,1,19055,0
3,3,33546,1
3,3,33546,0
3,0,12070,1
0,3,12070,0
0,3,11816,0
3,0,11816,1
2,0,26612,1
0,2,26612,0
2,0,31636,1
0,2,31636,0
0,1,21240,0
1,0,21240,1
0,3,7011,0
3,0,7011,1
1,3,21524,0
3,1,21524,1
1,0,10742,1
0,1,10742,0
1,0,10435,1
0,1,10435,0
0,3,15415,0
3,0,15415,1
3,2,9858,1
2,3,9858,0
3,0,14502,1
0,3,14502,0
0,3,13677,0
3,0,13677,1
1,2,18509,0
2,1,18509,1
0,3,16780,0
3,0,16780,1
3,1,19482,1
1,3,19482,0
3,0,19052,1
0,3,19052,0
1,0,17978,1
0,1,17978,0
2,0,27875,1
0,2,27875,0
0,1,16410,0
1,0,16410,1
2,4,16551,0
4,2,16551,1
1,1,10416,1
1,1,10416,0
2,2,13008,1
2,2,13008,0
3,3,7090,1
3,3,7090,0
3,0,6696,1
0,3,6696,0
0,0,9873,1
0,0,9873,0
0,1,14056,0
1,0,14056,1
0,2,9079,0
2,0,9079,1
2,1,6497,1
1,2,6497,0
3,2,14432,1
2,3,14432,0
0,0,7064,1
0,0,7064,0
3,2,7033,1
2,3,7033,0
2,0,13076,1
0,2,13076,0
3,3,14095,1
3,3,14095,0
1,1,14837,1
1,1,14837,0
0,1,22374,0
1,0,22374,1
0,0,10618,1
0,0,10618,0
2,2,25845,1
2,2,25845,0
1,2,19388,0
2,1,19388,1
0,0,23540,1
0,0,23540,0
2,2,53951,1
2,2,53951,0
1,3,12072,0
3,1,12072,1
1,0,24103,1
0,1,24103,0
1,2,30249,0
2,1,30249,1
3,2,13808,1
2,3,13808,0
1,1,23028,1
1,1,23028,0
2,3,19370,0
3,2,19370,1
1,0,13612,1
0,1,13612,0
2,0,12310,1
0,2,12310,0
1,2,12048,0
2,1,12048,1
0,2,15508,0
2,0,15508,1
1,1,10097,1
1,1,10097,0
0,0,25772,1
0,0,25772,0
1,0,12803,1
0,1,12803,0
0,1,23510,0
1,0,23510,1
1,2,14353,0
2,1,14353,1
2,3,14096,0
3,2,14096,1
1,0,32444,1
0,1,32444,0
1,0,11212,1
0,1,11212,0
0,1,13982,0
1,0,13982,1
4,1,29104,1
1,4,29104,0
1,2,12170,0
2,1,12170,1
4,0,20016,1
0,4,20016,0
1,0,18467,1
0,1,18467,0
1,0,10106,1
0,1,10106,0
2,1,17355,1
1,2,17355,0
3,2,28291,1
2,3,28291,0
2,0,12911,1
0,2,12911,0
0,2,29508,0
2,0,29508,1
1,0,10135,1
0,1,10135,0
1,2,11376,0
2,1,11376,1
1,1,13009,1
1,1,13009,0
0,2,23144,0
2,0,23144,1
4,2,16873,1
2,4,16873,0
1,0,19477,1
0,1,19477,0
4,1,13419,1
1,4,13419,0
1,2,16530,0
2,1,16530,1
1,0,14233,1
0,1,14233,0
2,1,9480,1
1,2,9480,0
3,1,8577,1
1,3,8577,0
1,2,44176,0
2,1,44176,1
1,0,27880,1
0,1,27880,0
0,1,26520,0
1,0,26520,1
3,0,19805,1
0,3,19805,0
1,1,11238,1
1,1,11238,0
0,1,11853,0
1,0,11853,1
2,3,10059,0
3,2,10059,1
2,2,7960,1
2,2,7960,0
1,1,14379,1
1,1,14379,0
1,2,10664,0
2,1,10664,1
2,5,21791,0
5,2,21791,1
2,2,29123,1
2,2,29123,0
0,2,14486,0
2,0,14486,1
1,0,14208,1
0,1,14208,0
2,1,14877,1
1,2,14877,0
0,1,16668,0
1,0,16668,1
3,4,12314,0
4,3,12314,1
3,0,18744,1
0,3,18744,0
0,1,23068,0
1,0,23068,1
3,1,23759,1
1,3,23759,0
2,0,12815,1
0,2,12815,0
2,1,17921,1
1,2,17921,0
2,0,28167,1
0,2,28167,0
0,1,13644,0
1,0,13644,1
3,1,21107,1
1,3,21107,0
1,1,8771,1
1,1,8771,0
3,2,13787,1
2,3,13787,0
3,0,15787,1
0,3,15787,0
1,3,33493,0
3,1,33493,1
2,3,12068,0
3,2,12068,1
0,2,9826,0
2,0,9826,1
1,1,22059,1
1,1,22059,0
1,3,29481,0
3,1,29481,1
1,2,16476,0
2,1,16476,1
1,4,11155,0
4,1,11155,1
0,0,11749,1
0,0,11749,0
3,0,37005,1
0,3,37005,0
3,3,30141,1
3,3,30141,0
0,2,26202,0
2,0,26202,1
1,1,11807,1
1,1,11807,0
1,0,9043,1
0,1,9043,0
3,2,25017,1
2,3,25017,0
5,0,14088,1
0,5,14088,0
1,3,20086,0
3,1,20086,1
4,0,43415,1
0,4,43415,0
1,2,10525,0
2,1,10525,1
0,4,11650,0
4,0,11650,1
2,3,9894,0
3,2,9894,1
0,1,14975,0
1,0,14975,1
0,0,10665,1
0,0,10665,0
3,0,25722,1
0,3,25722,0
1,1,30282,1
1,1,30282,0
1,2,29692,0
2,1,29692,1
2,3,10140,0
3,2,10140,1
2,1,37317,1
1,2,37317,0
2,2,38380,1
2,2,38380,0
3,2,12106,1
2,3,12106,0
2,0,23290,1
0,2,23290,0
1,2,10536,0
2,1,10536,1
3,0,15638,1
0,3,15638,0
0,1,24896,0
1,0,24896,1
3,1,26003,1
1,3,26003,0
3,0,23313,1
0,3,23313,0
1,2,11583,0
2,1,11583,1
4,1,22963,1
1,4,22963,0
0,1,24000,0
1,0,24000,1
1,0,21198,1
0,1,21198,0
1,0,11883,1
0,1,11883,0
2,2,16676,1
2,2,16676,0
1,3,18474,0
3,1,18474,1
0,1,15925,0
1,0,15925,1
1,1,56841,1
1,1,56841,0
2,3,25694,0
3,2,25694,1
0,1,12377,0
1,0,12377,1
0,1,27081,0
1,0,27081,1
0,1,14676,0
1,0,14676,1
0,4,13042,0
4,0,13042,1
0,1,19315,0
1,0,19315,1
3,2,39284,1
2,3,39284,0
0,1,17861,0
1,0,17861,1
0,1,28240,0
1,0,28240,1
1,0,17230,1
0,1,17230,0
1,1,17545,1
1,1,17545,0
1,3,14355,0
3,1,14355,1
0,0,33208,1
0,0,33208,0
0,2,11962,0
2,0,11962,1
1,1,21284,1
1,1,21284,0
3,1,43826,1
1,3,43826,0
0,1,13199,0
1,0,13199,1
0,1,13489,0
1,0,13489,1
0,1,14554,0
1,0,14554,1
2,0,27259,1
0,2,27259,0
2,1,25278,1
1,2,25278,0
3,0,12740,1
0,3,12740,0
1,3,13649,0
3,1,13649,1
1,1,22705,1
1,1,22705,0
1,0,12537,1
0,1,12537,0
2,1,18608,1
1,2,18608,0
4,1,22711,1
1,4,22711,0
1,2,11943,0
2,1,11943,1
1,0,13004,1
0,1,13004,0
1,1,21760,1
1,1,21760,0
0,2,31014,0
2,0,31014,1
0,2,14369,0
2,0,14369,1
3,0,24292,1
0,3,24292,0
2,3,16951,0
3,2,16951,1
1,1,20191,1
1,1,20191,0
2,1,12624,1
1,2,12624,0
1,0,10079,1
0,1,10079,0
1,0,13086,1
0,1,13086,0
0,1,9905,0
1,0,9905,1
1,0,17027,1
0,1,17027,0
3,0,36311,1
0,3,36311,0
1,1,34733,1
1,1,34733,0
2,3,20043,0
3,2,20043,1
0,2,13122,0
2,0,13122,1
0,2,13639,0
2,0,13639,1
3,1,40491,1
1,3,40491,0
2,0,14455,1
0,2,14455,0
3,3,19669,1
3,3,19669,0
1,3,18889,0
3,1,18889,1
0,1,11676,0
1,0,11676,1
2,0,10195,1
0,2,10195,0
0,1,13521,0
1,0,13521,1
7,0,25372,1
0,7,25372,0
1,1,19867,1
1,1,19867,0
0,2,9432,0
2,0,9432,1
0,2,9598,0
2,0,9598,1
0,1,21078,0
1,0,21078,1
3,0,8990,1
0,3,8990,0
2,1,38803,1
1,2,38803,0
2,1,16948,1
1,2,16948,0
0,2,10472,0
2,0,10472,1
1,1,16277,1
1,1,16277,0
1,1,18155,1
1,1,18155,0
2,2,42438,1
2,2,42438,0
0,1,38248,0
1,0,38248,1
2,1,11910,1
1,2,11910,0
1,2,14377,0
2,1,14377,1
0,1,12651,0
1,0,12651,1
1,4,13159,0
4,1,13159,1
6,0,13074,1
0,6,13074,0
2,2,17358,1
2,2,17358,0
1,1,11038,1
1,1,11038,0
3,2,36880,1
2,3,36880,0
3,3,10814,1
3,3,10814,0
0,3,18276,0
3,0,18276,1
2,0,10268,1
0,2,10268,0
0,3,18292,0
3,0,18292,1
1,0,11088,1
0,1,11088,0
0,3,15228,0
3,0,15228,1
0,1,19782,0
1,0,19782,1
2,2,14495,1
2,2,14495,0
1,0,12401,1
0,1,12401,0
1,0,25037,1
0,1,25037,0
2,1,18462,1
1,2,18462,0
0,1,14662,0
1,0,14662,1
0,1,31808,0
1,0,31808,1
2,0,25738,1
0,2,25738,0
0,1,57447,0
1,0,57447,1
1,1,31948,1
1,1,31948,0
3,0,25095,1
0,3,25095,0
1,0,15498,1
0,1,15498,0
1,0,14015,1
0,1,14015,0
1,1,13421,1
1,1,13421,0
0,0,12622,1
0,0,12622,0
0,2,17281,0
2,0,17281,1
1,0,21245,1
0,1,21245,0
1,1,14172,1
1,1,14172,0
1,0,11036,1
0,1,11036,0
1,2,18626,0
2,1,18626,1
1,6,30864,0
6,1,30864,1
5,2,14351,1
2,5,14351,0
0,2,13782,0
2,0,13782,1
1,2,23950,0
2,1,23950,1
2,1,9920,1
1,2,9920,0
0,2,21174,0
2,0,21174,1
0,3,10838,0
3,0,10838,1
1,1,16758,1
1,1,16758,0
1,0,19253,1
0,1,19253,0
1,2,8653,0
2,1,8653,1
3,3,33458,1
3,3,33458,0
0,2,13470,0
2,0,13470,1
0,3,11823,0
3,0,11823,1
3,0,21366,1
0,3,21366,0
1,1,24814,1
1,1,24814,0
1,3,12865,0
3,1,12865,1
0,0,13008,1
0,0,13008,0
4,2,10807,1
2,4,10807,0
1,0,14416,1
0,1,14416,0
2,1,14259,1
1,2,14259,0
1,1,18953,1
1,1,18953,0
1,2,20391,0
2,1,20391,1
0,2,13442,0
2,0,13442,1
1,2,12644,0
2,1,12644,1
1,3,15781,0
3,1,15781,1
3,0,13953,1
0,3,13953,0
4,0,13363,1
0,4,13363,0
3,0,13107,1
0,3,13107,0
1,1,11631,1
1,1,11631,0
2,0,42483,1
0,2,42483,0
1,0,14096,1
0,1,14096,0
3,0,20826,1
0,3,20826,0
1,2,27605,0
2,1,27605,1
0,1,24522,0
1,0,24522,1
1,0,23209,1
0,1,23209,0
1,1,22737,1
1,1,22737,0
0,0,10566,1
0,0,10566,0
1,1,10265,1
1,1,10265,0
0,1,23282,0
1,0,23282,1
2,4,34766,0
4,2,34766,1
2,0,16673,1
0,2,16673,0
2,0,13816,1
0,2,13816,0
1,0,11007,1
0,1,11007,0
2,4,15530,0
4,2,15530,1
0,3,11433,0
3,0,11433,1
2,0,14136,1
0,2,14136,0
2,1,9769,1
1,2,9769,0
1,1,24835,1
1,1,24835,0
2,1,17913,1
1,2,17913,0
1,0,12890,1
0,1,12890,0
5,0,19991,1
0,5,19991,0
2,3,14052,0
3,2,14052,1
1,2,11448,0
2,1,11448,1
0,2,22379,0
2,0,22379,1
4,3,30853,1
3,4,30853,0
0,0,8169,1
0,0,8169,0
2,3,13945,0
3,2,13945,1
3,1,14305,1
1,3,14305,0
0,1,18626,0
1,0,18626,1
4,1,22561,1
1,4,22561,0
2,0,15766,1
0,2,15766,0
1,0,14159,1
0,1,14159,0
2,3,12401,0
3,2,12401,1
1,1,23517,1
1,1,23517,0
2,2,11863,1
2,2,11863,0
2,1,16759,1
1,2,16759,0
2,2,42979,1
2,2,42979,0
3,0,19207,1
0,3,19207,0
2,1,28740,1
1,2,28740,0
4,2,32711,1
2,4,32711,0
2,0,33353,1
0,2,33353,0
3,0,18413,1
0,3,18413,0
3,1,36177,1
1,3,36177,0
2,2,24881,1
2,2,24881,0
2,5,23858,0
5,2,23858,1
3,1,19415,1
1,3,19415,0
1,1,14202,1
1,1,14202,0
0,1,14974,0
1,0,14974,1
1,1,21908,1
1,1,21908,0
1,0,11275,1
0,1,11275,0
2,0,17156,1
0,2,17156,0
2,3,14515,0
3,2,14515,1
0,2,24137,0
2,0,24137,1
2,1,9628,1
1,2,9628,0
3,1,13284,1
1,3,13284,0
1,1,25043,1
1,1,25043,0
2,2,45411,1
2,2,45411,0
3,1,14208,1
1,3,14208,0
1,2,11115,0
2,1,11115,1
0,2,18016,0
2,0,18016,1
3,2,12324,1
2,3,12324,0
0,0,9682,1
0,0,9682,0
0,1,14489,0
1,0,14489,1
0,2,17350,0
2,0,17350,1
1,2,19039,0
2,1,19039,1
2,2,12573,1
2,2,12573,0
0,0,11500,1
0,0,11500,0
1,1,19561,1
1,1,19561,0
1,4,17482,0
4,1,17482,1
0,2,35315,0
2,0,35315,1
1,0,12764,1
0,1,12764,0
1,0,10900,1
0,1,10900,0
3,1,24008,1
1,3,24008,0
1,0,30642,1
0,1,30642,0
1,0,14258,1
0,1,14258,0
2,0,16979,1
0,2,16979,0
1,1,14881,1
1,1,14881,0
0,1,21582,0
1,0,21582,1
1,2,21011,0
2,1,21011,1
2,1,18342,1
1,2,18342,0
3,0,14816,1
0,3,14816,0
1,0,11771,1
0,1,11771,0
2,1,31818,1
1,2,31818,0
0,0,19987,1
0,0,19987,0
1,0,9535,1
0,1,9535,0
1,3,16474,0
3,1,16474,1
1,1,11511,1
1,1,11511,0
1,0,24707,1
0,1,24707,0
2,1,14539,1
1,2,14539,0
0,1,35516,0
1,0,35516,1
1,1,12760,1
1,1,12760,0
2,2,10807,1
2,2,10807,0
1,2,16194,0
2,1,16194,1
2,1,19063,1
1,2,19063,0
0,1,12683,0
1,0,12683,1
1,0,15719,1
0,1,15719,0
1,2,31619,0
2,1,31619,1
1,4,36635,0
4,1,36635,1
1,2,31775,0
2,1,31775,1
3,0,24715,1
0,3,24715,0
0,0,21456,1
0,0,21456,0
4,1,12652,1
1,4,12652,0
0,3,13585,0
3,0,13585,1
2,4,25453,0
4,2,25453,1
2,2,13364,1
